,MGP,SCGB2A2,PIP,MUCL1,GSTP1,HLA-DRA,CD74,APOD,TFF3,IFITM2,LDHB,SLPI,PPP1R1B,RN7SL56P,PPP1R14C,S100P,TFF1,AGR2,SEPP1,TM4SF1,group
BC03LN_61,0.0,0.0,0.0,0.0,2.608598122,1.3887912409999998,1.4398351280000001,7.4481474720000005,6.946745196,6.201218861,0.0,0.0,4.839214112,0.0,0.0,0.0,8.089215568,3.867443962,4.522874943,0.0,0.0
BC03LN_89,4.8125095060000005,0.0,0.0,0.0,2.682390454,6.957782773,6.587412264,6.637244925,0.0,6.658973355,0.457424847,0.0,0.0,0.0,0.0,0.0,0.0,0.647103242,4.399866553,0.0,0.0
BC08_06,7.531273672,0.0,0.0,0.0,1.1537315879999999,0.916290732,1.4279160359999998,2.904712875,0.0,0.0,1.432700734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BC08_08,7.021646306,0.0,0.0,0.0,0.0,0.536493371,0.604315967,0.0,0.0,7.861734782,4.110545942,0.0,0.0,0.0,0.0,2.994231147,0.0,0.0,0.0,0.0,0.0
BC08_22,4.12503541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.406417833,0.0,0.0,0.0,0.0,7.257601963,0.0,0.0,0.0,0.371563556,0.0
BC08_24,10.43057425,0.0,0.0,0.0,3.171784217,0.0,0.0,5.026311773,0.0,2.941803932,6.797761826,3.202339856,0.0,2.501435952,0.0,3.622472522,0.0,0.0,0.0,7.010790092000001,0.0
BC08_27,11.26957717,0.0,0.0,0.0,0.0,1.313723668,1.141033005,7.508896814,0.0,1.497388409,4.5557698360000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.280159053,0.0
BC08_33,9.338891006,0.0,0.0,0.0,0.0,0.0,1.0784095809999998,5.422480009,0.0,1.029619417,5.602893429,6.921145232000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.986853935,0.0
BC08_36,8.760244463,0.0,0.0,0.0,6.17088607,0.378436436,0.0,0.0,0.0,1.232560261,6.694029738999999,0.0,0.431782416,0.0,0.0,6.240977353,0.0,0.0,0.0,6.884507123,0.0
BC08_48,7.840973922000001,0.0,0.0,0.0,5.417432847000001,0.518793793,0.0,6.535662082000001,0.0,3.743841012,6.968869193,2.54474665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.258988554,0.0
BC08_51,10.50451999,0.0,0.0,0.0,0.0,0.9707789170000001,1.050821625,0.494696242,0.0,0.0,5.9697556039999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.87504464,0.0
BC08_56,10.79674627,0.0,0.0,0.0,0.0,0.0,0.0,6.172451881000001,0.0,0.0,6.049190855,0.936093359,0.0,0.0,1.289232648,3.9778107460000003,0.0,0.0,0.0,6.224182121,0.0
BC08_59,11.27715629,0.0,0.0,0.0,0.0,0.0,0.887891257,5.849756963,0.0,0.0,4.525693984,5.775482789,0.0,4.366024277,0.0,0.0,0.0,0.0,0.0,7.218704558,0.0
BC08_70,9.814183549,0.0,0.0,0.0,0.0,0.593326845,0.350656872,5.422126652,0.0,0.0,0.0,3.003204288,0.0,0.0,0.0,6.088523197000001,0.0,0.0,0.0,6.866454002999999,0.0
BC08_73,8.952129072,0.0,0.0,0.0,5.478970866,0.0,0.0,0.0,0.0,0.0,7.034995675,0.0,3.015044585,5.5100359,0.0,1.5040773969999999,0.0,0.0,0.0,6.233410225,0.0
BC08_94,10.79518473,0.0,0.0,0.0,0.0,0.470003629,1.10856262,4.498920386,0.0,4.9382796319999995,5.817914409,2.7000180289999998,0.0,6.861700869,0.0,5.440641242000001,0.0,0.0,0.0,7.834400221,0.0
BC08_95,11.80398468,1.211940974,0.0,2.3466019780000003,0.837247525,0.438254931,0.824175443,7.362366044,0.0,1.3686394259999999,6.451670334,3.93456697,2.464703942,3.670715483,4.67226793,4.971339911,0.0,0.0,2.612273246,5.984641322000001,0.0
BC10_09,9.769230182000001,0.0,0.0,0.0,5.917010361,1.249901736,1.859418118,0.0,0.0,0.0,6.271271946000001,0.0,2.100468909,6.629719861,4.887789464,5.941775229,0.0,0.0,0.0,6.689636582,0.0
BC10_16,9.697747306,0.0,0.0,0.0,4.420886706,1.6733512380000002,1.8099267730000002,0.0,0.0,1.5769147209999999,6.513764093,0.0,3.9320216919999997,6.099421689,5.43803583,0.0,0.0,0.0,0.0,6.227701998,0.0
BC10_47,9.704153297000001,0.0,0.0,0.0,6.482617935,0.0,0.0,0.0,0.0,0.463734016,7.118931507,6.889672771,5.831735838999999,0.0,0.0,0.0,0.0,0.0,0.0,7.200521902999999,0.0
BC10_54,10.42794593,0.0,0.0,0.0,7.151603012000001,0.148420005,1.208960346,0.0,0.0,0.0,5.106369626,5.846149716,0.0,0.0,6.104324373,6.956564491,0.0,0.0,0.0,8.18113287,0.0
BC10_58,10.90337798,0.0,0.0,0.0,7.064032267999999,0.620576488,1.1568811970000001,0.0,0.0,0.0,5.641197599,3.6630486939999995,0.0,0.0,5.916498515,4.634049146000001,0.0,0.0,0.0,7.086010245,0.0
BC10_69,10.02817779,0.0,0.0,0.0,3.5931942039999996,1.530394705,1.410986974,0.0,0.0,5.370172804,2.046401688,0.0,4.643428898,3.958142941,2.311544834,0.0,0.0,0.0,2.4765384,4.521788577,0.0
BC10_73,9.962054529,0.0,0.0,0.0,6.618084564,2.0425181880000003,1.754403683,0.0,0.0,0.431782416,5.686500667000001,7.8756132679999995,0.0,6.380410631,6.848291858,5.77622716,0.0,0.0,0.0,6.553463207999999,0.0
BC10_80,10.57262351,0.0,0.0,0.0,6.92002964,0.0,0.0,0.0,0.0,0.871293366,6.959930185,0.44468582100000004,0.0,0.0,6.132660244,0.0,0.0,0.0,0.0,7.089476656,0.0
BC10_81,10.27672557,0.0,0.0,0.0,4.248352375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0011235339999995,0.0,0.0,0.0,0.0,0.0,0.0,4.313881618,0.0
BC10_85,9.35882934,0.0,0.0,0.0,6.37041455,1.040276712,1.7800242130000001,0.0,0.0,0.667829373,0.494696242,7.109201128,0.0,0.0,6.199961357,5.216022124,0.0,0.0,0.0,7.131738478,0.0
BC10_95,10.42128382,0.0,0.0,0.0,6.561186241000001,0.0,0.0,0.0,0.0,0.688134639,6.445481696,6.557261194,0.0,5.228002193,0.0,6.0252135870000005,0.0,0.0,0.0,6.909803181,0.0
BC02_02,9.542996049,0.0,6.172493602,0.0,0.0,0.0,4.820604094,6.9778129170000005,7.052885396000001,6.019614591,0.0,0.0,0.0,2.6817062259999997,0.0,0.0,7.739359202999999,7.29188098,0.0,6.972699968,0.0
BC02_08,10.76483455,4.8806025360000005,4.3773909060000005,0.0,0.0,7.130850829,7.848274125,6.09289234,1.699278616,7.118153958,0.657520003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4406063909999998,0.0,0.0
BC02_09,10.65840999,1.160020917,5.7918544,0.0,1.115141591,3.792563565,7.56466888,0.0,0.0,7.709115402999999,4.537212493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.257284372999999,4.207524427,0.0
BC02_10,7.684668994,10.09837771,6.400622827,0.0,0.0,0.0,7.521924185,6.99181146,0.0,7.770974294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.499623046,5.7220152429999995,0.0
BC02_11,6.1780685879999995,0.0,0.0,0.0,0.0,0.48242614899999997,5.171960178,4.49880917,6.739490462000001,7.629975707000001,0.0,0.0,0.0,4.966265346,0.0,0.0,0.0,3.2359295789999996,3.6808472819999998,0.0,0.0
BC02_12,9.19517191,9.391258444,6.636759873,0.0,0.0,6.0750931260000005,7.756024096,6.358310095,5.346726506,7.682477838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.897017837999999,4.611748501,3.012589391,0.0
BC02_13,9.314423772,1.2919836820000001,0.0,0.0,0.0,0.524728529,2.6173958330000002,0.0,8.830050199,5.2128139430000004,0.0,0.0,0.0,0.0,0.0,0.0,7.381227883999999,7.850462016,3.75793899,8.422825367,0.0
BC02_14,7.675253616,0.0,7.696080812000001,0.0,0.0,6.244846281,7.6775764220000005,7.888304493,5.111264635,7.923167102000001,0.0,0.982078472,0.0,0.0,0.0,0.0,0.0,4.500142948,4.417393779,0.0,0.0
BC02_15,9.167017336,10.86150873,5.287306974,0.0,0.0,0.0,0.553885113,0.0,8.965740777,7.823982009,0.0,6.46802476,0.0,0.0,0.0,0.0,5.266258943,5.903971236,4.53044664,0.0,0.0
BC02_18,7.4938238020000005,8.673422281,0.0,0.0,0.0,4.749789876,6.76692877,6.081305251,4.105119635,6.514638614,3.946037884,0.0,0.0,0.0,0.0,0.0,0.0,5.8433994789999995,1.5953389880000002,0.0,0.0
BC02_19,9.145767717,3.1917101569999997,5.244441794,0.0,0.0,6.0256485589999995,5.825882106,5.693765807999999,3.4660483539999998,5.670914871,5.5055754089999995,0.0,0.0,6.200407749,0.0,0.0,0.0,5.395852342,5.002804715,0.0,0.0
BC02_22,10.97434162,2.316487998,0.0,0.0,0.0,0.6729444729999999,6.108336056000001,0.378436436,0.0,3.092858984,0.0,2.913979772,0.0,0.0,0.0,0.0,0.0,6.324143885,0.23901689999999998,0.0,0.0
BC02_24,10.49622196,1.264126727,0.0,0.0,0.0,7.218433404,6.642499839,6.9475911870000004,0.576613364,6.223151499,0.463734016,0.0,0.0,0.0,0.0,0.0,0.0,7.046238142999999,5.768820871,0.625938431,0.0
BC02_25,4.44453184,3.887525374,0.0,0.0,0.0,0.44468582100000004,4.425804257,7.23971736,3.407841924,4.67851358,0.0,1.5018527019999999,0.0,0.0,0.0,0.0,6.217962466,4.148359151,0.0,8.508880739,0.0
BC02_26,8.321574822999999,6.989924954,2.80578169,0.0,0.0,3.304686481,5.8533799470000005,5.978657891,6.528162575,7.875400503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.200549741000001,3.277899165,0.631271777,0.0
BC02_28,10.73248054,0.0,9.281109132000001,0.0,0.0,6.574029267999999,6.932067331,6.877110487,3.374853406,5.978531272000001,0.8109302159999999,0.0,0.0,0.0,0.0,0.44468582100000004,0.0,7.5525994270000005,4.000949215,6.782271418,0.0
BC02_31,8.938798017,9.682124914,3.290265821,0.0,0.0,0.0,2.8069901489999998,6.776689416,8.250395514,7.402164893999999,0.0,1.098612289,0.0,0.0,0.0,0.0,6.555413789,6.208911906,4.814377072,6.2088314460000005,0.0
BC02_34,8.040427551,7.675388217,3.963286299,0.0,0.0,0.0,3.280159053,0.0,0.0,6.726497157000001,0.0,0.0,0.0,1.905088155,0.0,0.0,0.0,0.0,0.0,0.609765572,0.0
BC02_44,10.08981607,6.807150105,0.0,0.0,0.657520003,5.57583546,5.985647662000001,5.665318807999999,4.144562278,6.104190372000001,5.796057751,0.0,3.3914836889999997,0.0,0.0,0.0,3.1912990569999997,5.638461425,2.8803214219999997,6.856346188,0.0
BC02_47,9.886615517000001,0.806475866,0.0,0.0,0.0,0.26236426399999996,0.0,8.193510815,0.0,6.690991335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.873057631,4.190109184,0.343589704,0.0
BC02_50,10.47713557,0.0,0.0,0.0,0.0,0.75612198,5.478052247000001,0.0,3.132446097,6.4438291439999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6328380630000003,5.467004732,5.2286993,0.0
BC02_51,10.13671608,0.0,0.887891257,0.0,0.0,7.195224829,6.491557783999999,6.56368626,4.946061217,7.42955645,3.186765771,0.0,0.0,0.0,0.0,0.0,3.217274544,5.652454092,3.467921014,7.077396782999999,0.0
BC02_53,8.554475489,0.0,0.0,0.0,0.0,0.425267735,6.274912669,7.840155553,0.0,7.706603917000001,0.703097511,0.0,0.0,6.420043787000001,0.0,0.0,5.005421727,5.741848675,3.94661765,3.541249137,0.0
BC02_54,7.543903445,10.02463293,5.16387127,0.0,0.0,5.123725856,5.608335619,4.99396376,6.520532758,7.451125534,0.0,0.0,0.0,0.0,0.0,0.0,3.592093185,0.0,3.99249639,7.350060063,0.0
BC02_55,8.789193952,0.0,0.0,0.0,0.0,4.551136297,6.987093122999999,5.973606029,7.081254702000001,8.690796857999999,2.897568025,2.05284086,0.0,0.0,0.0,0.0,6.733937462999999,5.376851244,3.020912572,0.0,0.0
BC02_58,4.9356962069999994,8.116673833,0.0,0.0,0.0,7.788223996,7.463185175,6.7249976270000005,7.136944518,8.322415984,4.86190324,3.5219389989999996,0.0,0.0,0.0,0.0,0.0,3.765608987,3.9821086130000003,0.157003749,0.0
BC02_59,2.421256623,9.301415232,0.0,0.0,0.0,0.0,0.0,5.962061482999999,0.0,3.321432413,0.0,0.966983846,0.0,0.0,0.0,0.0,0.0,6.629085804,0.350656872,0.0,0.0
BC02_60,10.20527887,8.746953206,0.0,0.0,6.532669025,7.42427864,7.567671373,4.436633184,2.1306098280000003,6.724000696,4.132763672,0.0,0.0,0.0,0.0,0.0,0.0,4.06834276,3.54731589,0.44468582100000004,0.0
BC02_61,9.735840201,9.3938121,0.0,0.0,0.0,0.0,4.482098188,7.3125801820000005,0.0,6.888368565,0.0,0.0,0.0,4.722063937,0.0,0.0,0.0,7.562914986,0.0,6.1119107,0.0
BC02_62,9.737237554,5.704548848,4.981481077,0.0,0.0,1.695615609,2.4492794719999997,7.9288239570000005,5.055927283,5.395489447999999,0.0,6.213187089,0.0,0.0,0.0,0.0,0.0,2.4406063909999998,3.332918541,0.0,0.0
BC02_63,8.787600409,1.5129270119999998,0.0,0.0,0.0,4.708719062,6.809425545,7.711114687,6.456487041,7.416059727,0.0,5.42292153,0.0,0.0,0.0,0.0,0.0,5.3368647760000005,4.134686442,3.476923092,0.0
BC02_64,9.786095503,0.0,0.0,0.0,0.0,0.488580015,5.728865255,5.657494177999999,0.0,7.086595784,5.779600887999999,5.713501756,0.0,0.0,0.0,0.0,0.0,4.894026568999999,3.781002743,0.0,0.0
BC02_66,6.424431327000001,1.3056264579999999,5.438557455,0.0,0.0,0.0,5.00548874,5.829915735,6.944289695,5.760351826,5.7260982810000005,0.0,0.0,0.0,0.0,0.0,0.0,4.161224091,4.317888034,0.0,0.0
BC02_67,8.086785589,3.1696855810000004,0.0,0.0,0.0,6.611624281,6.93599282,4.9467721,6.797449221,6.733830371,0.0,3.7208625,0.0,6.491921603,0.0,0.0,7.809314026,6.037441232999999,4.049870072,7.1606595539999995,0.0
BC02_68,8.089927161,0.0,4.12147323,0.0,0.0,0.40546510799999996,4.4780184,6.6506024120000005,8.548141318999999,7.297314557000001,0.0,0.0,0.0,0.0,0.0,0.0,5.4571996920000005,7.572852717999999,4.276804998,4.635505386,0.0
BC02_70,10.05891185,1.220829921,0.0,0.0,0.0,7.340660442000001,8.96672622,0.0,5.9569766170000005,7.306665617999999,0.246860078,3.8887543780000002,2.424802726,0.0,0.0,0.0,4.207524427,8.216906682000001,0.0,1.8931119630000002,0.0
BC02_71,10.73056252,4.690705474,0.0,0.0,0.0,7.491355415,8.348907075,5.309850602,5.172754144,7.41454276,3.30981282,0.0,0.0,7.3909774079999995,0.0,0.0,0.0,5.2722300319999995,0.0,0.0,0.0
BC02_73,8.018483867999999,8.695908252999999,5.246602931,5.482761668999999,0.0,3.5901634810000003,3.77505715,4.8743572760000005,3.0120976280000002,6.0361988779999995,5.878743677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.884179542,0.0
BC02_74,9.601162121,5.339603253,7.333715585,5.1610647730000005,0.0,0.0,5.361292166,6.69771303,5.512016459,7.481707803,0.0,6.43651889,0.0,6.465024346,0.0,0.0,0.0,3.8726582819999997,4.053522568,6.856483037,0.0
BC02_75,10.58227259,4.990092393,0.0,0.0,0.0,4.707546253,5.689818767999999,5.463111206000001,0.0,6.904208998,0.0,0.0,0.0,4.551663918,0.0,0.0,0.0,4.57037168,0.0,6.740034608999999,0.0
BC02_76,8.980084085,0.0,0.0,0.0,0.0,4.7168010019999995,7.045088187,0.0,4.983401121,3.5455862839999996,0.0,0.0,0.0,7.23543901,0.0,0.0,0.0,5.2085567589999995,3.394508394,0.207014169,0.0
BC02_79,9.226683099,4.950743737,0.0,0.0,0.0,7.10808046,7.796337655,4.90364382,0.322083499,4.939067682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.283798442,6.207019377000001,0.518793793,0.0
BC02_81,10.94279401,1.111857515,0.0,0.0,0.0,7.027296767999999,6.579959295,0.0,6.638122664,7.444172622999999,0.0,5.994160909,0.0,0.0,0.0,0.0,0.0,5.295363007,5.78339432,7.72738532,0.0
BC02_82,10.42700114,10.36487826,6.900992463,0.0,0.0,0.0,4.93050925,6.6709944320000005,6.051736165,6.490450356,0.0,4.383151002,0.0,0.0,0.0,0.0,1.244154594,0.0,4.085471984,0.0,0.0
BC02_83,9.350083183999999,1.355835154,7.779115588,0.0,0.0,7.139533444,6.450217626000001,7.921673504,0.0,7.089576711,0.0,0.0,0.0,0.0,0.0,0.0,5.473194616000001,2.235376343,4.446291681,7.258806439,0.0
BC02_86,10.40048328,3.715034412,5.633073846,0.0,0.0,6.009034291,7.471078472,0.5007752879999999,6.234900802,7.39720608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0267463269999997,5.535797654,0.0,0.0
BC02_88,10.01220338,10.8674032,6.719592697,0.0,0.0,0.828551818,5.515161116,6.938177786000001,0.0,7.418006738,0.0,4.941213759,0.0,0.0,0.0,0.0,6.09928703,3.5516268610000004,2.3466019780000003,0.329303747,0.0
BC02_89,10.25960659,9.520643156,0.936093359,0.0,0.0,5.695010782000001,6.918348967000001,6.6708043429999995,6.140940028999999,7.738488122000001,0.0,0.0,0.0,0.0,0.0,0.0,5.093627494,5.297717186,0.0,0.5007752879999999,0.0
BC02_90,7.832906639,0.0,0.0,0.0,0.0,7.883687561,7.507497963,7.420698659,5.897648251000001,7.1860913129999995,4.702931904,3.600594539,0.0,0.0,0.0,0.0,7.1119443229999995,6.701554878,6.3289898010000005,6.749521274,0.0
BC02_93,8.960241776,9.713326547000001,4.9266012980000005,3.2371085930000003,0.0,5.042198559,4.8803747369999995,6.507949129,7.561464923,8.135317649,1.467874348,0.0,0.0,6.281986334,0.0,0.0,5.6344681229999996,7.02984901,5.598940343,0.31481074,0.0
BC02_94,7.711580313,10.38823785,7.530560464,0.0,0.0,0.0,0.542324291,5.9042167789999995,5.701413003,7.0358054270000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.940007258,3.17847041,0.0,0.0
BC02_95,6.6979720789999995,0.0,0.0,0.0,0.0,0.0,3.357593744,0.0,7.475905968999999,7.86686026,0.879626748,0.0,0.0,4.840479434,0.0,0.0,2.563409711,0.0,0.0,7.192731192999999,0.0
BC02_96,9.845895515,5.398795985,0.0,0.0,0.0,6.901535979,6.72015984,5.492114493,3.658162481,6.774406727000001,0.357674444,0.0,0.0,0.0,0.0,0.0,0.0,7.2342276839999995,2.441477092,0.0,0.0
BC05_01,10.22417188,5.337634229,6.473582007,2.8314470789999997,4.503248196,0.0,0.0,0.0,2.2027647580000003,0.0,0.0,4.949752306000001,7.256664145,0.0,6.703384412999999,0.0,4.087319947,2.890371758,6.198255114,4.260423813,0.0
BC05_02,11.66457456,2.444084655,7.823385793,3.4101571230000003,0.0,3.025776395,0.0,0.0,3.6542880089999996,0.0,0.0,5.412627712999999,6.585026171,5.450351522,6.149279932000001,4.02356438,6.460060937000001,5.614805531,6.44241277,6.881359968,0.0
BC05_04,10.52100695,7.5023851420000005,8.23277512,3.343568269,7.116069416,0.0,1.562346305,0.0,4.170996914,0.0,0.0,0.0,5.719787049,6.966920012,5.9446087610000005,5.002132582,2.5870118730000002,4.0676582969999995,6.220967832,5.0039463060000005,0.0
BC05_07,10.81109671,9.650805118,7.512786837,3.401197382,0.0,4.007333185,1.70837786,4.877103901,0.0,1.4011829740000001,0.0,6.426456094,7.436905968,6.659665645,5.351004689,0.0,0.0,3.91939576,7.4568935110000005,6.473211452999999,0.0
BC05_08,11.2862823,2.9590682889999997,8.591931394,8.477730689,0.0,0.0,0.0,0.0,3.96271612,0.0,0.0,1.376244025,5.81194905,5.7695077910000006,2.3878449369999997,0.0,5.740339387000001,0.0,7.457153329,4.382651439,0.0
BC05_09,10.3202061,7.088876115,6.754557478,2.209372711,4.835249628,5.179815322,3.39718936,0.0,0.0,4.632396172,0.0,0.0,5.498806227,0.0,6.144335837000001,0.0,0.0,0.0,7.48549722,4.755484947,0.0
BC05_12,11.25751373,11.23186409,8.728064951,11.06866443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.043084038,7.382771325,5.191566997,6.559431085,6.055753037000001,0.0,7.57775665,6.110890677,5.6952461439999995,0.0
BC05_13,10.74292726,1.824549292,6.835442617000001,2.3997118040000003,0.0,1.621366483,3.702782359,0.0,1.888583654,0.0,0.0,0.0,6.371047586,0.0,6.449838311000001,0.0,0.0,0.0,6.729740435,4.7769362289999995,0.0
BC05_16,9.835142328,6.54555079,6.908974535,2.987195943,0.0,2.478217662,0.0,0.0,3.337192052,0.0,0.0,4.922823597,5.7382483120000005,5.035197817,7.128070835,0.0,0.0,3.9221713360000003,6.7152985339999995,1.4655675419999998,0.0
BC05_17,5.290839477,10.47748852,6.779387674,10.53185912,0.0,0.0,2.292534757,0.0,0.0,0.0,0.0,3.814410177,6.744141633,0.0,6.767837825,0.0,0.0,6.577374452000001,5.546075479,5.251278169,0.0
BC05_18,9.397356724,3.42165339,7.120743438,2.333114298,0.0,0.0,0.0,3.864721732,0.0,0.0,0.0,0.0,7.469197969,0.0,5.8769791929999995,0.0,0.0,3.024805521,5.45996842,5.253372301000001,0.0
BC05_20,10.30260422,2.073171929,7.509987108,4.257030144,0.0,0.0,3.0081547939999997,0.0,0.0,0.0,0.0,0.0,5.808232576,6.066966191000001,5.924736965,3.970669201,0.0,4.296060166,6.751534124,6.681205935,0.0
BC05_21,10.65843631,8.880990114,8.293471972999999,0.0,0.0,0.0,0.0,0.0,5.157272101,0.0,0.0,5.252325783,6.235958547,4.739526238,6.687744316,5.156696197,5.0087000889999995,0.0,6.692307043,5.678601409,0.0
BC05_22,10.22773791,0.0,7.543548733,0.0,0.0,0.587786665,0.0,0.0,3.605226069,0.0,0.0,0.0,4.713845203,0.0,5.175923718,0.0,0.0,0.0,7.162374241,4.066116541,0.0
BC05_23,11.66762537,2.91993056,8.852865108,3.406516543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.792830665,6.139000541000001,6.125798742000001,4.331259518,0.0,5.794171474,7.915410233999999,6.1564491839999995,0.0
BC05_25,10.82978248,3.252697373,7.577940848,0.0,3.231594597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.464837494,5.890317365,6.363269454,4.828073708,4.743278588,3.661765162,7.426555025,6.009181667999999,0.0
BC05_26,10.58482932,2.128231706,8.289667553,4.949539728,0.0,0.0,0.0,0.0,3.39785848,0.0,0.0,2.606386547,5.9634765110000005,6.162598758,6.20615245,5.38357721,7.871391322000001,8.513199226000001,7.041332921,5.81844955,0.0
BC05_27,10.37114907,8.127487253,6.231111171,3.699077279,0.947789399,5.272589218,3.60875341,0.0,0.0,0.0,0.0,0.0,6.108491742000001,7.277683015,6.805024636000001,2.17588744,3.802877558,5.769101941000001,6.566714622999999,6.0420625999999995,0.0
BC05_28,11.84085049,1.232560261,8.631824599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.006787582,0.0,6.628081057999999,2.7631695,0.0,6.239905406,7.216900364,5.85464203,0.0
BC05_29,7.919087064,11.10974874,7.73714081,11.04284103,2.939161922,0.0,0.0,0.0,2.061786606,0.0,0.0,6.31434483,7.218110854,0.0,4.971131874,2.076938411,3.023833704,0.0,7.268292754,3.913422026,0.0
BC05_30,9.907971982000001,6.209394531,6.652733989,3.47010136,4.612642201,0.0,0.0,0.0,0.0,0.0,0.0,5.420313736000001,6.0545332389999995,0.0,7.046621168,0.0,0.0,0.0,6.763942644,6.819874433,0.0
BC05_31,10.22742549,1.4516138269999999,5.976706176,0.0,0.0,0.0,0.0,0.0,3.249598998,0.0,0.0,0.0,6.405244987000001,0.0,6.244244567999999,0.0,0.0,0.0,7.509099622000001,1.111857515,0.0
BC05_32,9.949509126,4.885903169,9.025811581000001,5.21150597,1.9169226119999998,0.0,0.0,0.0,5.816992105,0.0,0.0,3.688879454,6.593729231,6.894730827999999,6.403060821,0.0,6.762798869,4.869839484,7.136077397999999,3.9573787069999997,0.0
BC05_33,11.04226018,4.794798318,7.712153094,5.032462015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.662278772,5.760635286,6.663579595,3.300271463,4.556609995,0.0,7.237555306,6.529958838,0.0
BC05_34,10.68548592,4.592793915,7.28717753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.25277056,6.1295947239999995,6.65501555,0.0,3.2007118539999997,0.0,7.040054662999999,5.090431818,0.0
BC05_35,9.586737744,0.0,6.123917232999999,0.0,0.0,2.754297452,0.0,0.0,0.0,0.0,0.0,0.0,5.224401684,5.7844096270000005,5.557831418999999,0.0,0.0,2.770711962,6.338558742000001,4.724640686,0.0
BC05_36,10.40569212,4.8467821419999995,8.248099938,0.0,0.0,0.0,0.0,2.9652730660000004,0.0,0.0,0.0,0.0,6.228017785,5.622066145,5.646612296,3.711374532,4.06731589,3.671224519,7.241158525,5.686127539,0.0
BC05_37,10.11006626,2.612273246,6.2941029639999995,0.0,0.0,3.346389145,0.0,0.0,0.0,0.0,0.0,0.0,6.133506497000001,5.646753464,6.373882771,5.3506251460000005,0.0,4.376888457,7.169326922000001,6.615917919,0.0
BC05_38,10.13206949,3.353756307,7.434428661,5.028933522,0.0,0.0,0.0,0.0,1.752672081,0.0,0.0,3.7607348910000002,4.304065093,5.742778803999999,6.040326137,3.741471904,4.644102396,3.5366020189999996,6.576942995,5.458989592000001,0.0
BC05_39,10.00531644,8.689927268,7.023794572999999,4.81315949,0.0,2.613739522,2.190535589,0.0,6.417842777000001,0.0,0.0,5.8128760139999995,5.6810936860000005,3.782142085,5.866892896,6.408396987000001,6.815650955,5.167411097,5.068275074,4.973625468,0.0
BC05_41,8.994872289,0.0,8.263433204,4.363989947,5.051713256,5.536191882000001,0.343589704,0.0,0.0,0.0,0.0,3.128513385,4.1164321589999995,5.097424424,5.48599953,0.0,0.0,3.451256582,6.853826937000001,0.0,0.0
BC05_42,10.73370981,3.9798685519999997,8.084303442000001,4.69711106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.152944714,0.0,6.448509575,4.16262607,4.710160633,0.0,7.377114951,3.5052570519999997,0.0
BC05_43,10.25354248,5.5244963060000005,5.330832958,6.956421626,4.936486295,0.0,0.0,0.0,0.0,0.0,0.0,5.488069581,6.242028694,2.598979106,6.3170924820000005,0.371563556,0.0,4.391110253,7.44974812,4.814214813,0.0
BC05_44,9.031539012,2.218115936,7.899958354,4.743975149,0.727548607,0.0,0.0,2.065596135,3.66944176,0.0,0.0,0.0,5.520820712999999,4.565389316,6.939806119,5.825734585,0.0,6.2567859729999995,6.670081676000001,5.078293943,0.0
BC05_45,9.878506097999999,6.665352453,7.830206992999999,5.268991537,0.0,0.0,0.0,0.0,3.033028058,2.918851229,0.0,0.0,5.880477119,5.945970196,6.371064689,3.885062824,0.0,0.0,7.517667578999999,4.601362948,0.0
BC05_46,11.00927289,1.526056303,8.073334388,0.0,4.335851798,0.0,0.0,3.609836247,4.160756328,0.0,0.0,0.0,6.475355672,0.0,6.484177115,0.0,0.0,3.145874932,7.111348971,4.8268727,0.0
BC05_47,10.51354547,7.4101232370000005,5.502318872000001,4.440295543,4.501364017,0.0,0.0,0.0,0.896088025,2.541601993,0.0,0.0,5.063733625,5.450866765,7.171925604,0.0,0.0,2.4765384,7.302152699,1.2781522029999999,0.0
