,MGP,PIP,SCGB2A2,MUCL1,GSTP1,HLA-DRA,CD74,LDHB,TFF3,SLPI,APOD,PPP1R1B,PPP1R14C,IFITM2,S100P,RN7SL56P,SEPP1,AGR2,MRPL45,TFF1,RBP1,PLEKHA5,CEACAM6,SNCG,MIEN1,TM4SF1,MT1G,MGST1,RP11-658F2.8,AGR3,HLA-B,GSTM3,HLA-A,MDK,CLU,ARHGDIB,ORMDL3,TMEM45A,TCEAL1,CISD3,AZGP1,group
BC07LN_36,0.0,0.0,0.0,9.057426926,7.273612932000001,1.591273942,3.4824701019999997,0.0,0.0,6.482220108,7.000033595,3.9615747839999997,0.0,2.614471854,5.781206372000001,5.024603943,4.0664593589999996,6.457350335,0.0,0.0,0.0,2.606386547,2.502255288,0.0,5.221436322,6.2646546160000005,0.0,6.961409784,1.994700313,4.940427399,1.272565596,0.0,0.0,5.859303644,6.1182954160000005,1.9837562919999998,0.0,0.139761942,0.0,3.093766014,7.470594437999999,1.0
BC07LN_40,0.0,0.0,0.0,1.4883995840000002,7.42332961,8.470336357,8.536103264,6.798007375,0.0,5.05675523,6.788081707000001,0.0,0.0,0.0,0.0,6.1965459560000005,3.3700506530000003,6.381189764,0.0,0.0,3.199489111,4.005877581,0.451075619,0.0,0.0,7.746849582,0.0,7.135719194,0.285178942,0.0,5.508659326,0.0,1.83736998,0.0,7.741689963,5.565822242,0.0,0.0,0.0,0.0,6.829220599999999,1.0
BC07LN_41,0.0,0.0,0.0,7.518634361,6.53112541,6.883073166,7.471670382999999,0.0,0.0,5.004952511,5.629453965,5.88535375,0.0,2.803966258,6.148404191,6.800604272,5.243755579,4.023206534,0.693147181,0.0,0.620576488,0.0,0.647103242,0.0,3.476304854,7.746304986,4.060443011,6.627167978999999,5.838925069,0.0,4.792313433,0.0,2.9580304060000002,0.0,7.804279942999999,5.625856969,3.9543159180000003,0.0,3.210036876,4.395189621,7.055959744,1.0
BC07LN_42,0.703097511,0.0,0.0,7.899554145,7.87022706,1.615419984,1.45395301,1.4883995840000002,0.0,5.661674932,5.6449167220000005,0.165514438,0.0,0.0,0.0,0.0,5.234098793999999,0.620576488,0.0,0.0,0.0,0.412109651,0.0,0.0,2.0028304390000002,7.262810912999999,0.0,4.8648385119999995,4.684812814,0.0,5.0905549169999995,0.0,0.350656872,0.0,5.918732551000001,1.6331544390000001,2.4798941080000003,0.0,0.0,0.625938431,6.885908364,1.0
BC07LN_51,1.637053079,5.125391531,6.688827827000001,8.284635465,7.636091016,7.7383879,7.241602645,0.31481074,0.0,6.599775257,5.62880746,2.931193752,0.0,5.2347916660000005,2.892591515,6.6818078,0.277631737,4.838501664,4.690338198,0.0,0.0,4.8556954139999995,4.060960118000001,0.0,4.8470177219999995,7.556271135,0.0,5.493102595,0.0,0.0,5.648375467,0.0,4.121635422,0.0,6.731817304,4.5943114430000005,3.472587378,0.0,0.565313809,2.911263117,5.95997388,1.0
BC07LN_52,1.061256502,5.884575085,0.792992516,6.856240907999999,7.102902567,6.226892337000001,6.0390635260000005,3.9748099939999997,0.0,7.25687576,5.9738350570000005,0.29266961399999997,0.0,5.177053279,6.02729008,0.0,4.529044796,2.7447035189999998,0.0,0.0,0.0,1.788420568,6.087070138,0.0,4.320018243,7.797451491,0.0,6.794194567000001,0.0,3.260017768,2.12704052,0.0,0.0,3.1432898380000003,5.085557221,0.9321640809999999,3.483391619,0.0,0.0,0.0,5.678635592000001,1.0
BC07LN_57,0.837247525,0.0,0.431782416,6.414212771,7.82951105,7.797743102,8.125610278,6.294416933,1.4516138269999999,0.0,6.554147056000001,1.324418957,0.0,5.046452787,5.400016186,6.534689595,4.188290175,1.011600912,3.5007410119999998,0.0,0.0,4.292648824,0.38526240100000003,0.0,3.3985271530000003,7.0435266610000005,4.731979033,5.388752043999999,5.594042011,0.0,6.354804729,0.0,5.3890260670000005,0.0,5.847738508,7.753923931,0.0,0.0,0.0,0.0,7.302725507999999,1.0
BC07LN_60,0.6729444729999999,0.0,1.750937475,5.461753375,7.930504722999999,7.114281524,7.69406488,0.425267735,0.0,6.986677359,4.203497876,5.991514546,0.0,4.212127598,6.315936496,1.944480556,1.805004696,4.221270856,0.0,0.0,0.0,3.858622229,4.522657764,0.0,0.708035793,5.660283289,0.0,7.53612391,5.457540872,0.0,6.523606357999999,0.0,4.578620851,4.071417058,5.341903537,6.418560675,0.0,0.0,0.0,3.581015808,8.295952827999999,1.0
BC07LN_73,1.40854497,0.0,4.601764393,7.931661981,5.834430547999999,8.421021441,7.433843829,5.324277468,0.0,0.920282753,5.207626501,0.0,0.0,2.250238613,3.161246712,7.5808936110000005,1.004301609,3.168424281,4.69501089,0.0,0.0,2.649714624,0.198850859,0.0,0.0,4.533566767,3.792112709,7.15334893,0.0,2.886475288,5.9490788310000005,0.0,0.0,1.1216775620000001,0.8501509290000001,6.395511984,0.0,0.0,0.0,0.698134722,4.9846334919999995,1.0
BC07LN_75,0.0,0.0,0.0,7.486103093,7.146299627,8.597450645,8.042934121,5.931077397,1.677096561,5.329040539,1.111857515,0.7466879470000001,0.0,5.9270326870000005,3.383372797,7.3918713579999995,0.0,6.923559728,2.7337179480000002,0.0,0.0,0.0,5.238673513999999,1.589235205,4.998292771,7.177744248,0.0,7.150662241,4.704291277,0.0,6.30550857,0.0,4.1616916360000005,0.0,6.387401069,6.682547098,0.0,0.0,2.518502599,0.0,6.560676997000001,1.0
BC07LN_79,0.0,5.97044518,9.234938346,8.674202068,7.130146547000001,2.943912525,2.242835089,6.218839135,0.0,7.097292407,6.243972707,4.507888063,0.0,3.013080912,3.124565145,2.490723035,3.017493765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.979037652000001,0.0,6.549364578,3.2619353139999996,0.0,3.942746178,0.0,0.88376754,0.0,6.286035338,1.506297154,0.0,5.251802113,2.583242551,2.4309783080000003,8.155787072999999,1.0
BC07LN_82,0.0,0.78845736,0.0,7.094541853,6.856146145,3.3181780260000004,4.693821884,0.678033543,3.072230245,5.708471464,5.169062531000001,4.583026821,0.0,3.7101515889999996,6.811475628999999,4.1358063519999995,0.0,0.512823626,5.793440347000001,0.0,0.0,0.198850859,6.703752371,0.0,4.856395721,0.722705983,0.0,5.619675965,5.528317359,0.0,6.426504639,0.0,5.592254832999999,0.0,6.719121844,6.936556512999999,0.0,0.0,0.0,0.0,7.94085079,1.0
BC07LN_86,0.0,0.0,5.417210896,8.056154061,8.860304767,7.219261294,7.845361219,3.63942657,2.366498419,0.703097511,5.492896821,0.0,0.0,0.875468737,6.688989631,6.39123011,0.0,3.8119816510000004,1.223775432,0.0,0.0,0.0,4.331259518,0.0,2.921547375,7.066304841,5.138324655,6.919278629,5.530618856,0.0,4.8344548419999995,0.0,0.506817602,3.1738784589999995,5.1820082439999995,6.593838739,2.277267285,5.517814277,3.976123931,0.518793793,7.518905761,1.0
BC07LN_91,0.0,0.0,0.0,5.8949261129999995,6.854396695,7.104029048999999,6.956926322999999,5.132380839,0.0,1.17557333,6.585026171,2.9642416060000003,0.0,3.057297629,5.098279804,5.169403866000001,5.289680173,2.4965057859999997,5.485211785,0.0,0.797507196,0.0,1.264126727,0.0,3.633366744,8.05743767,0.0,6.31620755,0.0,0.0,5.945237346,0.0,4.644775441,0.0,6.181795609,5.918060174,0.0,0.0,0.0,1.410986974,7.52712674,1.0
BC07LN_95,0.0,0.0,4.417755682,8.768218022000001,6.450912662,7.379669582000001,7.700851861,1.350667183,3.232384175,6.436871262,4.844029593999999,1.682688374,2.106570209,4.1243886839999995,4.664570529,4.93562435,2.9470671019999997,5.248338997,4.44793141,0.0,0.0,2.0386195469999997,5.380910665,0.0,2.551006451,7.172769874,0.0,5.939513141,2.2782923999999998,5.407664923,5.668638773,0.0,3.430108725,0.7654678420000001,6.67868168,6.41493328,0.0,0.0,4.579647229,2.7472709139999996,7.54496154,1.0
BC03_09,8.237926279,0.0,0.732367894,0.0,1.768149604,1.463255402,1.736951233,0.0,3.036394255,0.0,6.497483637999999,0.0,0.0,6.29255014,5.327633421,0.0,5.602635293,0.0,5.064807773,6.106866974,0.0,4.26955758,0.0,5.421110055,6.279590271,5.252692188999999,6.740424792000001,0.0,5.4958558889999996,2.1961128480000003,1.184789985,7.599791842999999,0.0,0.0,8.325771151,4.601162165,4.914491433999999,0.0,5.9977696279999995,2.9381031610000004,4.852498904,1.0
BC03_11,8.217411547000001,6.76104022,0.0,0.0,6.533498098,2.308567165,1.6331544390000001,1.280933845,3.6485781569999998,0.0,7.384095042,1.011600912,0.0,5.558525462,6.449838311000001,0.0,4.812997033,6.028398995,2.8673305589999996,7.558913117,0.0,2.83085763,4.368307963,0.0,7.221850433999999,3.1000922889999996,5.243544341000001,0.0,3.440418095,6.052912359,5.629597576,7.690569474,5.142715634,0.0,7.915567202999999,6.240938394,5.346869407,0.0,6.032462526000001,4.117572688,5.809522918,1.0
BC03_13,9.109907695,0.0,0.0,0.0,0.0,4.50335892,5.749934241,2.378619779,5.517814277,0.0,7.310222565,0.0,0.0,5.2143921319999995,3.2827891510000002,0.0,6.335798655,4.752209929,4.180369342,1.272565596,0.0,3.987501467,0.0,6.3334927489999995,7.273925004,0.23111172100000002,6.505425251,0.0,4.7171586880000005,1.205970807,4.788158187,8.379837352000001,4.677862871,5.334793933,9.044105134,5.361433001,5.003812068999999,4.041646773,2.043814364,4.692081558,0.0,1.0
BC03_16,7.552982417000001,0.0,0.0,4.715010652,5.173830661,0.329303747,2.402430428,4.867072805,5.175414999,0.0,7.202184537999999,0.0,0.0,0.0,6.286240151,5.6344681229999996,5.804170649,4.6321041869999995,0.722705983,6.994721655,0.0,3.9180050769999997,4.632688072,4.247494742,5.5542378370000005,0.0,0.0,0.0,5.685618504,0.0,2.8069901489999998,5.271922055,1.937301775,3.105035008,8.409202553,0.774727168,5.612872599,0.0,6.697256445,0.887891257,5.3901214070000005,1.0
BC03_17,9.038152496,0.0,6.216087003999999,0.0,5.106187868999999,6.987905672999999,6.3123154029999995,0.792992516,1.7457155309999999,0.0,6.711399704,0.0,0.0,5.990989433999999,0.0,5.018801857,5.947747742000001,6.491982226,3.817052768,2.376764491,0.0,0.0,1.17557333,6.515586383,7.138223936,6.1797681760000005,6.618819087,0.0,4.661455997,4.599655005,2.810004924,8.03852816,3.288028684,0.0,8.521615399,4.858648937,4.753159064,0.0,6.295874672,3.0544727689999998,2.877511642,1.0
BC03_19,8.154068924,0.0,0.0,3.17010566,0.0,1.08180517,1.931521412,0.996948635,5.1573872419999995,0.0,7.1525820410000005,0.0,0.0,4.458756168,4.774490931,3.272606147,4.902530275,5.306781445,3.4471263139999997,6.608553779,0.0,0.0,2.14710019,5.997098646,6.045976406,0.0,6.234528366,0.0,0.0,5.3448192,2.070653036,7.753189976,0.693147181,0.0,8.018977723999999,5.497577977000001,4.343805422,0.0,5.236814234,1.7298840659999999,0.0,1.0
BC03_20,8.871402899,0.0,0.0,0.0,0.0,5.05560866,6.0276035939999995,2.937573359,5.612470956,0.0,6.60378121,0.0,0.0,6.161650262,3.5504790839999996,1.990610328,5.15346499,3.714059753,3.590715205,8.753338256000001,0.0,2.464703942,0.0,5.233672173,6.5340359,0.0,6.2654342839999995,0.0,4.910520256,5.479262977,4.45597388,7.832597344,3.675034047,4.33323022,8.945620636000001,0.0,5.738087277999999,0.0,6.294047547000001,2.0451088630000003,4.758406162,1.0
BC03_21,9.222875477999999,0.0,0.0,0.0,4.045854353,7.1440677379999995,7.278532319,4.592186258,3.750209709,0.0,7.237317985,0.0,0.0,6.471604134,4.813321919,2.9030685889999996,6.110069467000001,0.0,2.181546765,5.642545165,0.0,0.25464221800000003,0.0,6.198275444,6.5219604360000005,0.951657876,6.334468974,0.0,6.334273805,0.712949808,5.7265219620000005,7.862812775,5.800788186,2.559550193,8.417089942999999,6.345583727999999,4.737863728,0.0,5.022366217,0.0,5.0600601769999995,1.0
BC03_23,8.443391634,4.023206534,0.0,0.0,5.056627898,1.637053079,1.969905655,0.703097511,0.0,0.0,6.011830741,0.470003629,0.0,4.838264068,0.0,5.859389237,6.393306432999999,0.576613364,2.604170071,5.221274322,0.0,0.0,0.0,4.236711804,6.133029211,0.48242614899999997,7.49318361,0.0,0.0,4.399989335,3.441699325,7.320851198,3.131136911,0.0,7.12469563,5.369195127,2.354228326,0.0,2.968361077,0.0,3.4968105460000003,1.0
BC03_26,8.335465059,0.0,0.0,0.0,0.0,2.269028309,3.415100287,0.0,0.0,0.0,7.467131038,0.0,0.0,6.101215411,5.484298883999999,0.0,6.722629795,4.28936295,1.004301609,7.602635956,0.0,4.725616339,0.940007258,5.82726774,6.869752224,0.0,6.870427174,0.0,0.23901689999999998,5.298267365,4.002594704,7.932972162,2.817203515,0.0,8.819631355,5.161351511,3.02916705,0.0,4.500587146,0.0,4.687947612,1.0
BC03_29,9.290487997,0.0,0.0,0.0,0.0,4.450969505,4.547964712,0.0,6.894832134,0.0,5.293656522,0.0,0.0,2.345644582,0.0,0.0,5.129602813,5.653681452000001,0.0,9.252566181,0.0,0.0,0.0,4.974178757,7.15837391,5.098829305,6.1727856039999995,4.519612298,2.1306098280000003,5.282340412,3.5415388660000002,6.91525707,3.393501175,0.0,8.226351466,5.30886158,5.57032727,0.0,5.334456413,0.0,0.0,1.0
BC03_35,9.707151449,3.109507288,0.0,0.0,2.437115986,1.968509981,4.935983584,6.421297012,6.315376085,0.0,7.3133737089999995,0.0,0.0,5.5338241770000005,2.056684555,0.0,4.455393261,0.576613364,1.605429891,8.079370167,0.0,0.25464221800000003,2.434490164,5.28993231,6.156067553,0.506817602,4.343545648,0.0,0.732367894,6.421979927000001,5.662925757000001,8.300878767999999,5.0075639160000005,0.0,7.199797831000001,3.983785372,5.6584014929999995,0.0,3.0978374960000004,0.0,5.797424597000001,1.0
BC03_37,9.138552169,0.0,0.0,0.0,1.00795792,2.0425181880000003,1.193922468,0.6626879729999999,5.86771374,0.0,6.934864481,0.0,0.0,4.041998082,0.0,0.0,6.054697528999999,3.4442568710000003,2.014903021,2.9967317739999997,0.0,0.0,0.0,5.561604282,7.242905212999999,0.0,7.106261816,0.0,0.0,5.275969503,3.1863526330000003,8.081759477,3.4075107439999996,0.7466879470000001,8.137033191,5.301163313,5.898718577,1.2947271679999999,5.448589104,0.0,1.742219024,1.0
BC03_41,8.300973117,0.862889955,0.0,0.0,0.0,1.7984040119999998,1.40854497,1.105256831,0.760805829,3.8282065189999996,5.142832464,0.553885113,0.0,5.498315108,6.8883073889999995,0.0,6.153604655,5.109575242,0.0,6.020367795,0.0,0.0,0.559615788,4.365897253,6.727551478,0.488580015,5.289881888,0.0,5.629597576,5.741495642,3.1350593389999997,7.115622742999999,2.366498419,0.717839793,7.684609216,1.311031877,5.894733358,0.0,5.81147028,0.22314355100000002,0.0,1.0
BC03_43,8.565284064,2.2027647580000003,0.0,0.0,0.0,5.225531597,4.72950946,0.31481074,6.596108329,0.0,6.864826901,0.631271777,0.0,4.609560534,5.0343518210000004,0.0,5.839041541,6.161101831,0.955511445,8.00760347,0.0,0.0,0.38526240100000003,5.565860505,5.454123817999999,0.0,6.798966672000001,0.0,4.833341078999999,1.7334238919999998,3.35585128,7.889121887999999,1.735189118,0.0,8.261601342,5.652103141,4.89192683,0.0,6.1553250760000005,0.0,3.8541820060000003,1.0
BC03LN_05,6.027941114,7.343445634,0.0,0.0,0.0,8.614875102000001,8.554257736,0.75612198,4.02356438,0.0,7.630339895,0.0,0.0,6.159370192000001,5.900910539,4.6965636139999996,5.480388892000001,6.620393155,2.164471791,2.0028304390000002,0.0,3.799302135,0.0,6.167474561000001,6.627551838,0.0,6.1104024710000004,0.0,0.425267735,6.600903979,7.002347019,6.452474731000001,6.038324277999999,0.0,7.351151807999999,5.393036463,5.040388252,0.0,7.37216831,0.0,5.962936462999999,1.0
BC03LN_19,7.58457997,3.2429829,0.0,0.0,6.391414475,8.346044189,8.15868514,6.653598242999999,0.0,0.0,6.722473345,0.0,0.0,5.093504772,0.431782416,6.0742419739999995,5.700309785,5.439599891,0.760805829,0.0,0.0,0.0,0.0,5.700008696,6.310499927,0.0,2.6468837659999997,0.0,0.23111172100000002,6.322008532000001,6.522710255,7.908486419,6.04519487,0.0,7.83277183,7.1691806410000005,4.783232686,0.0,4.900076104,2.148267733,0.0,1.0
BC03LN_23,7.091916809,5.114634884,0.0,0.9593502209999999,1.261297871,2.430098413,4.954911145,0.0,2.246014742,0.0,6.795202292999999,0.0,0.0,5.077733038,6.55518618,3.827118498,3.9723652339999997,6.083154546,4.1959982160000004,7.351767797000001,0.0,1.8931119630000002,0.0,5.473404484,6.835679087999999,2.173614712,4.839134976,0.0,5.559103463,5.724891437999999,3.5366020189999996,6.537908248,3.811097087,0.0,6.650033222999999,3.6457109589999996,5.953736719,0.23901689999999998,4.886959933,0.553885113,0.31481074,1.0
BC03LN_25,5.50003297,4.130837199,0.0,0.0,1.075002423,3.273742726,4.776262261,5.8184198270000005,0.0,0.0,6.14057397,4.80344711,0.0,6.294398467000001,3.307252935,4.551980357,4.984565066,5.580710477,0.955511445,0.0,0.0,4.395806258,0.0,5.856417721000001,6.22722813,0.0,6.302472445,0.0,0.0,5.964658452999999,5.545841287000001,4.576359104,5.8072411829999995,0.0,6.763561531000001,7.221711639,4.576256176,0.0,5.196561458,3.566994266,3.7686144219999997,1.0
BC03LN_28,6.22813618,0.0,0.0,0.0,6.52404677,8.516166665,8.119371796,6.68513659,5.390075792,0.0,5.668604246,0.553885113,0.0,6.912304914,0.0,3.376221396,4.623697491000001,2.574899688,4.204543355,0.727548607,0.0,4.447346101,0.0,5.428468051,6.1434128029999995,1.050821625,4.635505386,0.0,3.7693067030000003,0.0,5.414231991,0.0,5.122057401,0.0,7.361826407000001,7.173437111,3.6389010839999996,0.0,6.602180754,0.0,0.0,1.0
BC03LN_35,9.694221635,0.0,0.0,0.0,5.020915604,7.00834242,8.070255877000001,5.400648297999999,3.50134433,0.0,5.142306625,0.0,0.0,5.589866951,0.0,5.880672641,3.91879999,0.0,1.5216989980000002,0.0,0.0,1.2527629679999999,3.052585085,5.261497768,6.689002076,5.279796917,6.1208027860000005,0.0,0.0,5.944818333,6.320876202000001,6.96578831,5.756849196,0.0,5.777961873,5.590837716,4.021056766,0.0,5.558294168,0.0,5.235697005,1.0
BC03LN_47,0.0,0.0,0.0,0.0,5.8884900710000005,7.994257874,8.041686448,4.960043508,0.0,0.0,1.974081026,0.0,0.0,5.458478519,0.0,0.0,4.782395445,4.674229722,0.0,0.0,0.0,3.3520071369999997,0.0,5.814428995,5.506793881,0.0,5.322619659,0.0,5.677096209,5.329622216000001,5.133442723,0.955511445,4.891326094,0.0,7.062739897,6.510570792,5.022432104,0.0,5.237770867,0.0,3.9029822610000005,1.0
BC03LN_57,5.249652195,0.0,0.0,0.0,1.523880024,6.801939104,7.796641926,0.741937345,0.0,0.0,5.482553756000001,0.0,0.0,6.084590525,5.775793011,5.075548745,4.060787779,5.341185267,4.405743161,4.005695481,0.0,0.494696242,0.0,6.470753062999999,6.297551211,0.760805829,6.270402249,0.0,5.967940002000001,6.2351555460000005,6.698847418,5.304100611,6.1223831539999995,0.0,7.424743873,1.492904096,0.0,0.0,4.966962016,3.605769547,4.049521519,1.0
BC03LN_61,0.0,0.0,0.0,0.0,2.608598122,1.3887912409999998,1.4398351280000001,0.0,6.946745196,0.0,7.4481474720000005,4.839214112,0.0,6.201218861,0.0,0.0,4.522874943,3.867443962,0.0,8.089215568,0.0,0.067658648,3.1289511169999997,6.268887929,7.05451874,0.0,1.785070481,0.0,0.0,7.439412412,3.577389078,0.0,5.221598296,0.0,8.709361113,0.48242614899999997,5.858447308,0.0,0.207014169,1.3270750009999999,6.701013972,1.0
BC03LN_89,4.8125095060000005,0.0,0.0,0.0,2.682390454,6.957782773,6.587412264,0.457424847,0.0,0.0,6.637244925,0.0,0.0,6.658973355,0.0,0.0,4.399866553,0.647103242,1.589235205,0.0,0.0,0.0,0.0,5.333539712,5.149527293,0.0,3.832330237,0.0,0.0,0.0,4.1966002630000006,5.055481182,0.647103242,0.0,7.767479892000001,2.855895328,5.246234287,0.0,5.778982707000001,1.7065646230000002,2.276241118,1.0
BC08_24,10.43057425,0.0,0.0,0.0,3.171784217,0.0,0.0,6.797761826,0.0,3.202339856,5.026311773,0.0,0.0,2.941803932,3.622472522,2.501435952,0.0,0.0,4.16960663,0.0,4.230331271,2.754297452,0.39204208799999996,2.623218266,3.068982735,7.010790092000001,0.0,5.486952285,3.637322967,0.0,0.0,0.0,0.0,3.003700443,5.839565497000001,3.848230872,5.643041179,0.0,0.0,0.7793248770000001,0.0,1.0
BC08_33,9.338891006,0.0,0.0,0.0,0.0,0.0,1.0784095809999998,5.602893429,0.0,6.921145232000001,5.422480009,0.0,0.0,1.029619417,0.0,0.0,0.0,0.0,1.9754689509999999,0.0,0.0,0.19062036,0.22314355100000002,0.0,2.0068708490000002,5.986853935,0.0,6.957992015,4.249352018,0.0,1.5325568680000001,4.216857137,5.13914577,0.0,0.0,1.526056303,2.794227897,3.222070716,0.506817602,2.536866389,0.0,1.0
BC08_36,8.760244463,0.0,0.0,0.0,6.17088607,0.378436436,0.0,6.694029738999999,0.0,0.0,0.0,0.431782416,0.0,1.232560261,6.240977353,0.0,0.0,0.0,3.834493803,0.0,4.374372416,2.608598122,0.0,1.6351056590000002,0.0,6.884507123,0.0,5.843051542,4.117409835,0.0,6.698452994,0.0,5.840932313,2.059238834,0.0,0.0,4.543507526,3.9569963710000002,0.0,1.902107526,3.19253185,1.0
BC08_48,7.840973922000001,0.0,0.0,0.0,5.417432847000001,0.518793793,0.0,6.968869193,0.0,2.54474665,6.535662082000001,0.0,0.0,3.743841012,0.0,0.0,0.0,0.0,1.986503546,0.0,0.0,2.9816333489999995,0.0,0.0,5.743451805,6.258988554,4.9792822160000005,7.3905455589999995,0.0,0.0,4.450269225,0.0,4.286066244,6.150282888,2.972463647,3.932217713,1.981001469,0.0,4.820200917,0.0,0.0,1.0
BC08_51,10.50451999,0.0,0.0,0.0,0.0,0.9707789170000001,1.050821625,5.9697556039999995,0.0,0.0,0.494696242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6139316919999995,0.0,0.0,3.70745584,0.0,0.0,0.0,4.87504464,0.0,6.86905603,0.0,0.0,1.4883995840000002,0.357674444,4.171305603,4.4457054110000005,0.0,2.7440606389999997,4.95427656,0.0,0.0,5.778116612000001,5.781792348,1.0
BC08_56,10.79674627,0.0,0.0,0.0,0.0,0.0,0.0,6.049190855,0.0,0.936093359,6.172451881000001,0.0,1.289232648,0.0,3.9778107460000003,0.0,0.0,0.0,3.841385926,0.0,3.54443155,2.260720889,0.182321557,4.344843844,0.0,6.224182121,2.690564887,7.1054907620000005,0.21511138,0.0,3.262318383,0.0,2.242835089,5.5869115229999995,3.7556030860000003,5.550670144,1.0577902940000001,0.0,0.0,1.795087259,0.0,1.0
BC08_59,11.27715629,0.0,0.0,0.0,0.0,0.0,0.887891257,4.525693984,0.0,5.775482789,5.849756963,0.0,0.0,0.0,0.0,4.366024277,0.0,0.0,5.1293068239999995,0.0,2.253394849,3.622472522,0.0,0.0,4.336506119,7.218704558,0.0,7.935619585,0.0,0.0,4.10313911,0.0,2.270061901,3.843744165,0.0,2.8758219769999998,0.0,0.0,5.60322522,0.0,0.0,1.0
BC08_73,8.952129072,0.0,0.0,0.0,5.478970866,0.0,0.0,7.034995675,0.0,0.0,0.0,3.015044585,0.0,0.0,1.5040773969999999,5.5100359,0.0,0.0,2.568021556,0.0,0.0,0.336472237,0.0,0.0,4.167440117,6.233410225,0.0,5.656481202,0.0,0.0,3.5712214110000002,0.0,0.506817602,4.7770204430000005,0.91228271,0.0,5.81194905,0.0,0.0,3.75513525,6.027217717,1.0
BC08_94,10.79518473,0.0,0.0,0.0,0.0,0.470003629,1.10856262,5.817914409,0.0,2.7000180289999998,4.498920386,0.0,0.0,4.9382796319999995,5.440641242000001,6.861700869,0.0,0.0,5.926419231000001,0.0,4.884920888,4.786741461,0.198850859,0.0,4.928195271,7.834400221,0.0,7.429117201,5.109635627,0.0,1.7281094419999998,5.004818408999999,0.0,3.11927646,5.662821582,5.998613928999999,5.061645215,0.0,3.1801349969999997,0.0,1.128171091,1.0
BC08_95,11.80398468,0.0,1.211940974,2.3466019780000003,0.837247525,0.438254931,0.824175443,6.451670334,0.0,3.93456697,7.362366044,2.464703942,4.67226793,1.3686394259999999,4.971339911,3.670715483,2.612273246,0.0,3.58407434,0.0,0.0,4.061821371000001,0.0,0.0,3.4553698610000003,5.984641322000001,0.0,6.572925692,0.0,0.0,2.7517480560000003,0.0,4.925077406000001,4.58995502,3.687878954,5.821921003,4.686473637,0.0,1.05431203,2.173614712,5.391762171,1.0
BC10_09,9.769230182000001,0.0,0.0,0.0,5.917010361,1.249901736,1.859418118,6.271271946000001,0.0,0.0,0.0,2.100468909,4.887789464,0.0,5.941775229,6.629719861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418710335,6.689636582,0.0,6.898048319,0.0,0.0,4.0241009089999995,0.0,0.350656872,2.026831591,5.194511198,5.244019563,0.0,0.0,0.0,2.060513532,6.6035372379999995,1.0
BC10_16,9.697747306,0.0,0.0,0.0,4.420886706,1.6733512380000002,1.8099267730000002,6.513764093,0.0,0.0,0.0,3.9320216919999997,5.43803583,1.5769147209999999,0.0,6.099421689,0.0,0.0,2.4265710730000003,0.0,0.0,1.101940079,0.0,0.0,0.0,6.227701998,4.529907701,6.884077152000001,4.412677073999999,0.0,1.289232648,0.0,0.246860078,0.0,0.0,5.469788604,0.0,0.0,0.587786665,0.0,7.197757159,1.0
BC10_47,9.704153297000001,0.0,0.0,0.0,6.482617935,0.0,0.0,7.118931507,0.0,6.889672771,0.0,5.831735838999999,0.0,0.463734016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.379022126000001,0.0,0.0,5.069721478,7.200521902999999,0.0,6.008985161,0.0,0.0,3.3130945,0.0,0.0,2.685122696,1.266947603,6.509648035,0.0,0.0,0.0,0.0,7.159812764,1.0
BC10_54,10.42794593,0.0,0.0,0.0,7.151603012000001,0.148420005,1.208960346,5.106369626,0.0,5.846149716,0.0,0.0,6.104324373,0.0,6.956564491,0.0,0.0,0.0,1.6174060819999998,0.0,0.0,0.0,0.0,0.0,5.308218191,8.18113287,0.0,7.223266503,6.479783792,0.0,4.734266759,3.711374532,5.02512974,0.0,5.421154277,6.041135276,0.0,0.0,0.0,0.0,4.617296366000001,1.0
BC10_58,10.90337798,0.0,0.0,0.0,7.064032267999999,0.620576488,1.1568811970000001,5.641197599,0.0,3.6630486939999995,0.0,0.0,5.916498515,0.0,4.634049146000001,0.0,0.0,0.0,2.416806237,0.0,0.0,0.19062036,0.0,0.0,1.808288771,7.086010245,0.0,5.749170031,0.0,0.0,3.3734835430000003,0.0,0.3074847,4.638024523,4.170379248,6.323085751,0.0,0.0,0.0,0.0,7.177683175,1.0
BC10_73,9.962054529,0.0,0.0,0.0,6.618084564,2.0425181880000003,1.754403683,5.686500667000001,0.0,7.8756132679999995,0.0,0.0,6.848291858,0.431782416,5.77622716,6.380410631,0.0,0.0,0.0,0.0,0.0,1.615419984,0.0,0.0,0.0,6.553463207999999,0.0,6.41846281,0.0,0.0,0.8415671859999999,0.0,0.425267735,4.693455751,1.193922468,4.344065128,4.419081543,0.122217633,0.0,0.0,7.732088603999999,1.0
